File,Zero_Crossing_Rate,RMS_Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Flatness,MFCC_1_mean,MFCC_1_std,MFCC_2_mean,MFCC_2_std,MFCC_3_mean,MFCC_3_std,MFCC_4_mean,MFCC_4_std,MFCC_5_mean,MFCC_5_std,MFCC_6_mean,MFCC_6_std,MFCC_7_mean,MFCC_7_std,MFCC_8_mean,MFCC_8_std,MFCC_9_mean,MFCC_9_std,MFCC_10_mean,MFCC_10_std,MFCC_11_mean,MFCC_11_std,MFCC_12_mean,MFCC_12_std,MFCC_13_mean,MFCC_13_std,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Species
Red-tailed_Hawk_19_segment.wav,0.2462545435234139,0.008644447,3440.525237182176,2355.7794995120375,6178.793251982628,0.0750847,-540.4195,90.49152,15.775323,20.340836,-33.23408,45.505592,-15.064181,18.402254,-21.442875,13.016844,-8.651071,7.942358,-4.1955137,11.489606,3.1428182,8.319267,-0.059773702,10.496113,2.7559402,8.119146,5.6515846,8.73114,1.836126,8.678256,1.4266059,4.988593,26.725822138578817,19.354936052379124,13.969222923585503,13.929332864153864,16.078900029180968,17.020334061423892,53.0918144954632,Red-tailed Hawk_filtered
Red-tailed_Hawk_1_segment.wav,0.19828637072215777,0.004983374,2960.336607488434,2208.9470404999875,5425.91753824681,0.051394638,-423.93195,70.79633,18.404942,22.067106,-103.542305,20.091621,-42.093845,21.67949,-52.123886,10.062743,-34.221584,10.166362,-44.139427,9.18276,-11.600461,7.420959,-23.986935,7.9391675,-6.893361,7.5187845,-12.736966,5.8149195,3.2957249,5.440473,-8.680916,4.713603,25.468253086594586,16.571235693049456,13.47546371847154,12.809470299967256,15.519007861197911,15.514496106745808,51.45409234560797,Red-tailed Hawk_filtered
Red-tailed_Hawk_21_segment.wav,0.26909168358468677,0.007063654,3604.3884771424923,2142.186822972688,6034.043172672564,0.06364218,-484.78537,34.600822,-8.562417,20.264563,-79.55717,24.873173,-8.042477,25.829756,-12.567412,13.027651,4.3669124,12.012225,-3.5965505,10.346025,10.495028,8.366738,-3.388843,7.3534374,3.1417992,8.897568,8.224831,8.086551,5.1544952,8.235727,-4.3098927,6.0266595,26.90757943981134,15.193163021632335,17.60440973529048,14.390244198410512,18.05795041097497,16.501395896736444,53.64206625595176,Red-tailed Hawk_filtered
Red-tailed_Hawk_22_segment.wav,0.2088631239513423,0.011919085,3127.7337339014057,2056.1640703539647,5641.337923395554,0.03590439,-496.62564,81.20045,11.210377,47.633625,-69.22486,43.443127,-10.931562,38.624294,-40.03649,11.079421,-7.649454,6.5131245,-11.252004,10.472293,-5.412649,11.805329,-11.663597,7.1095076,2.93669,9.343357,11.311945,5.6721873,7.0963044,7.4089284,3.5782824,5.496809,26.379783474767187,19.174526386369735,13.648418721450716,13.67351985681048,18.14430058714066,17.286824907344684,58.54576683554329,Red-tailed Hawk_filtered
Red-tailed_Hawk_23_segment.wav,0.25243347592807425,0.0008744884,3310.169464090305,1959.1187486910076,5382.251599659223,0.039749175,-647.6196,28.097336,-5.117933,14.036648,-113.26586,26.514303,-21.674303,19.910263,-49.303093,8.545148,10.764186,12.390115,-3.6805024,7.4734287,18.550983,10.934322,1.0172398,9.320376,3.639884,9.688401,5.2435427,7.513823,14.842576,5.7997384,5.7006445,5.7116995,26.785335784426348,10.731730365369732,17.940735694322157,14.022645923126268,15.82738494614891,17.27048958357942,55.832192243948825,Red-tailed Hawk_filtered
Red-tailed_Hawk_24_segment.wav,0.21695208272911834,0.011777805,3163.4524909126467,2257.6047449211205,5827.229496719113,0.06182187,-441.92926,71.35295,20.427385,23.42418,-82.530174,33.845535,-25.282814,12.93949,-40.571114,8.459994,-15.923963,6.4811735,-21.15758,9.625245,2.217718,9.444278,-10.567453,4.8844204,5.3147635,5.9068866,7.4159646,5.9188433,6.968877,7.1506867,2.0092347,4.7668447,26.093757736271403,21.190407176660948,16.544622575178423,13.160759786690653,15.62248857522305,16.1551331558305,53.98276626578718,Red-tailed Hawk_filtered
Red-tailed_Hawk_25_segment.wav,0.3229419681699536,0.00684092,3804.661435215129,2136.053962191723,5977.762074481583,0.0549558,-530.4088,88.838165,3.7779222,26.490244,-46.387993,44.537006,-4.3188024,9.564963,-32.259598,14.108557,-9.893483,12.081991,-12.877391,11.795598,6.3705115,13.260377,-0.17562555,8.148036,-4.78023,8.461922,13.008676,6.8756332,5.668765,8.211561,0.3437039,7.2501044,26.621840846697353,19.63968443071906,15.689028659026931,13.951023732721492,18.18513636483762,18.957927698471284,56.29732999175225,Red-tailed Hawk_filtered
Red-tailed_Hawk_26_segment.wav,0.26735720888921116,0.016018875,3582.1162841783603,2292.399800461541,6173.809148872535,0.08257683,-474.3737,42.26812,16.144176,21.02171,-36.80627,27.590681,-5.354306,25.520338,-23.464764,11.985182,-18.861197,13.217291,-14.651993,10.668468,0.45868763,10.219116,-11.386744,12.041441,4.059266,8.12139,7.2149577,9.840081,2.3509057,10.173235,7.0637693,8.049528,26.49953276474529,22.56746099158774,14.217886301030678,14.060545428025735,18.69655010156324,16.65461925722667,54.45367529479111,Red-tailed Hawk_filtered
Red-tailed_Hawk_27_segment.wav,0.15240039515661252,0.014055502,2662.887232262504,2209.216662324065,5078.313685016677,0.026227482,-398.08008,28.255037,48.49305,15.046414,-60.10149,14.579058,-20.312046,12.258018,-60.176037,10.908784,-24.00486,14.945788,-42.399406,11.741192,-17.608498,8.570849,-25.134764,8.154838,-10.306751,5.5884757,-6.5852494,9.92898,7.2511735,9.297065,2.3822114,6.1544037,25.787112219058184,16.52636415242962,17.677709645596433,13.250423670482,16.187962345642624,16.75998314515191,54.746265909786366,Red-tailed Hawk_filtered
Red-tailed_Hawk_28_segment.wav,0.3076817629785383,0.010278136,3500.5058361696138,1688.0650318912494,5143.787612383991,0.031824753,-495.7192,67.56558,-7.68094,16.430363,-48.625996,46.658535,18.408976,17.246109,-9.227074,12.195882,-8.08567,12.528986,0.90769374,9.924072,-7.8307614,8.876057,-6.555315,7.5017705,-3.512296,11.067681,3.8662224,10.9802265,11.035968,8.501248,3.8078337,6.8975973,26.195552012110856,19.43724304359965,14.142206437995267,14.798645054685107,16.56714678832441,19.98331656114846,57.59875565771062,Red-tailed Hawk_filtered
Red-tailed_Hawk_29_segment.wav,0.17982569280660377,0.012791643,2597.770277786908,1768.6638717091987,4143.237131946492,0.014379877,-485.08307,66.573395,19.446733,42.37131,-86.80507,33.5616,-29.780008,37.91803,-3.5919924,11.416829,-5.0976896,8.699726,-7.193181,10.421461,15.360533,11.954213,6.6211443,6.4473715,-0.8443035,6.5063653,6.3110313,5.817765,5.5955544,5.662872,-1.6649342,5.768525,26.75534599873622,17.699269480364613,17.878597504725143,12.91842305566292,19.36650461920563,15.80259221899338,54.502075294844715,Red-tailed Hawk_filtered
Red-tailed_Hawk_2_segment.wav,0.1580059998549884,0.014562017,2511.563691587613,2033.4736052515425,4498.091284802784,0.019864688,-374.18082,24.601381,33.19835,6.773526,-101.97295,21.663996,-60.511963,12.510679,-53.34551,9.468467,-5.075768,10.890379,-37.103436,6.817071,-26.552757,10.22317,-34.044624,6.3485904,6.2947497,8.061402,-0.21579278,7.2883587,10.861011,6.429795,-12.785664,7.2193937,24.25503495997356,16.691131525484263,14.122698454825983,18.02565127790976,19.3500304871881,15.164540174117944,54.60963765647033,Red-tailed Hawk_filtered
Red-tailed_Hawk_30_segment.wav,0.20435230152027026,0.008293667,2853.2728338255088,1696.2170745712583,4658.5921004011825,0.020201793,-476.4302,72.098694,17.613878,31.844765,-123.51599,51.670486,3.5088608,34.88951,-64.768906,11.213513,-32.31518,13.260729,-41.581596,5.778788,-5.8752565,14.771072,-25.337275,7.8018665,-4.525695,7.8350973,-1.183012,7.192547,4.3920426,6.086142,-5.5098786,6.744079,25.265630954146697,19.771812047062767,14.470341803423421,14.0964200465994,17.578595118610405,18.948140821696555,55.15902018288459,Red-tailed Hawk_filtered
Red-tailed_Hawk_3_segment.wav,0.353483903712297,0.021014322,4162.941883099326,1585.4850487874403,5822.782965215342,0.0433697,-534.34033,70.2283,-83.22036,44.879017,-73.66813,34.70928,61.15943,39.7914,-19.821892,10.031917,12.216035,11.019961,-1.0933338,8.636712,2.7744262,9.9616,-18.807947,11.524151,16.039629,13.21217,3.521121,11.665769,-9.642519,11.955682,0.61195844,10.0660095,26.50804913298688,13.721641723058127,12.63826981978702,16.843905986292985,20.595211441151495,22.495339904023027,60.37720337410697,Red-tailed Hawk_filtered
Red-tailed_Hawk_4_segment.wav,0.5652216372282609,0.006186304,6085.2876663327825,2064.7734355667444,8262.97660495924,0.10103488,-541.61127,66.17608,-117.4952,32.34671,-21.564177,25.113098,14.488094,27.354229,-17.143513,10.455951,15.343192,8.92598,-12.017669,5.730958,14.871737,9.24825,-8.564573,5.542727,9.8688135,7.5817018,-6.75257,5.4427395,8.725337,5.560531,-6.081784,3.9905682,26.692604281535836,10.445060285982148,16.202357529956885,13.60760867719726,16.20909102587258,15.25112330083516,53.64034256409759,Red-tailed Hawk_filtered
Red-tailed_Hawk_5_segment.wav,0.30200251957656615,0.011663583,3989.7648735681564,2454.2193727555023,6942.359644630946,0.13459973,-518.2929,64.86529,-4.1120744,38.82969,-47.316696,27.569902,-6.853528,22.708288,-25.972973,10.507907,-2.7081883,7.3291626,-4.5711884,5.4243455,6.1387434,9.352373,-4.91642,13.589567,4.29314,7.585351,5.1862464,8.556572,5.356318,8.775966,2.1848156,5.4829564,26.652674199994575,17.64774069517306,13.999776800597592,14.93645907772484,17.835863230751396,16.40809740344785,53.705766282584136,Red-tailed Hawk_filtered
Red-tailed_Hawk_6_segment.wav,0.23615711405529954,0.005422177,3017.052217492061,1868.4217169926862,4942.713583669355,0.019939015,-467.7204,53.974056,27.290575,33.093098,-90.695694,34.408978,-0.047195647,23.646173,-61.312183,15.88853,-26.527708,12.551643,-35.10529,9.513991,-16.729233,9.34986,-17.57812,9.512163,-1.0745472,9.081478,-7.339037,9.681862,4.763919,8.805835,-2.2410867,8.210223,26.44453884899685,25.00265068812831,14.30344726262255,15.133258705392864,18.29832591196717,21.922522476842673,56.5797630257576,Red-tailed Hawk_filtered
Red-tailed_Hawk_7_segment.wav,0.260281095925174,0.012317709,3292.8875306982654,1870.801403361782,5333.264811575551,0.039454266,-463.2156,64.04879,-2.8551674,33.34303,-78.677574,39.2705,6.3887196,25.822437,-17.81102,6.2403293,-2.6735616,7.320583,-3.9108274,9.871677,-7.171042,6.3788176,-12.724748,6.565114,-5.0180573,5.087829,13.650592,10.2509365,6.9220495,4.719865,2.8918471,4.9999733,26.025504924444004,18.352025433276,12.95714577138678,16.78777612279184,16.9726013214194,17.322359091614924,57.62027126491532,Red-tailed Hawk_filtered
Red-tailed_Hawk_8_segment.wav,0.2954883265661253,0.016185787,3277.0113319108023,1596.6601073012537,4754.96591094475,0.011262104,-401.5033,39.84914,15.35462,26.554766,-103.75648,26.789642,0.0043186266,21.307943,-58.95148,12.389128,-10.120456,15.628715,-10.470425,11.715004,-13.724943,13.142314,6.0108695,12.261244,-2.070775,10.436878,10.775547,8.648544,4.6979933,9.158985,-4.449789,8.039718,25.658448714156666,17.525706382086252,15.300912144181442,13.923513470503327,16.67027703496199,23.2438989068563,56.568713592237756,Red-tailed Hawk_filtered
